Date,closing_price,High,Low,Open,Volume,wikipedia_sentiment,tomorrow_price,average_sentiment
2022-06-14,22206.79296875,23018.951171875,20950.818359375,22487.986328125,50913575242,-0.1,22572.83984375,0.9791140496730805
2022-06-15,22572.83984375,22642.671875,20178.376953125,22196.73046875,54912007015,-0.1,20381.650390625,0.9791140496730805
2022-06-16,20381.650390625,22868.921875,20265.2265625,22576.3046875,31183975654,-0.1,20471.482421875,0.9791140496730805
2022-06-17,20471.482421875,21243.3125,20326.51953125,20385.71875,27132421514,-0.1,19017.642578125,0.9791140496730805
2022-06-18,19017.642578125,20736.041015625,17708.623046875,20473.42578125,42009436760,-0.1,20553.271484375,0.9791140496730805
2022-06-19,20553.271484375,20683.822265625,18067.15234375,19010.90234375,35329942625,-0.1,20599.537109375,0.9791140496730805
2022-06-20,20599.537109375,20913.322265625,19689.169921875,20553.37109375,30818458597,-0.1,20710.59765625,0.9791140496730805
2022-06-21,20710.59765625,21620.62890625,20415.0625,20594.294921875,28970212744,-0.1,19987.029296875,0.9791140496730805
2022-06-22,19987.029296875,20835.75,19848.078125,20719.4140625,28574793478,-0.1,21085.876953125,0.9791140496730805
2022-06-23,21085.876953125,21135.76171875,19950.1171875,19986.607421875,26188097173,-0.1,21231.65625,0.9791140496730805
2022-06-24,21231.65625,21472.91796875,20777.51171875,21084.6484375,24957784918,-0.1,21502.337890625,0.9791140496730805
2022-06-25,21502.337890625,21520.9140625,20964.5859375,21233.609375,18372538715,-0.1,21027.294921875,0.9791140496730805
2022-06-26,21027.294921875,21783.724609375,21016.26953125,21496.494140625,18027170497,-0.1,20735.478515625,0.9791140496730805
2022-06-27,20735.478515625,21478.08984375,20620.19921875,21028.23828125,20965695707,-0.1,20280.634765625,0.9791140496730805
2022-06-28,20280.634765625,21164.423828125,20228.8125,20731.544921875,21381535161,-0.1,20104.0234375,0.9791140496730805
2022-06-29,20104.0234375,20364.15625,19937.791015625,20281.169921875,23552740328,-0.1,19784.7265625,0.9791140496730805
2022-06-30,19784.7265625,20141.16015625,18729.65625,20108.3125,26267239923,-0.1,19269.3671875,0.9791140496730805
2022-07-01,19269.3671875,20632.671875,19073.708984375,19820.470703125,30767551159,-0.1,19242.255859375,0.9791140496730805
2022-07-02,19242.255859375,19371.748046875,19027.08203125,19274.8359375,18100418740,-0.1,19297.076171875,0.9791140496730805
2022-07-03,19297.076171875,19558.26953125,18966.951171875,19242.095703125,16390821947,-0.1,20231.26171875,0.9791140496730805
2022-07-04,20231.26171875,20258.748046875,19063.06640625,19297.314453125,21594638208,-0.1,20190.115234375,0.9791140496730805
2022-07-05,20190.115234375,20635.466796875,19341.232421875,20225.353515625,26715546990,-0.1,20548.24609375,0.9791140496730805
2022-07-06,20548.24609375,20595.529296875,19823.51171875,20194.619140625,24598943708,-0.1,21637.587890625,0.9791140496730805
2022-07-07,21637.587890625,21771.81640625,20296.103515625,20547.814453125,25814972520,-0.1,21731.1171875,0.9791140496730805
2022-07-08,21731.1171875,22314.94140625,21257.453125,21637.154296875,49899834488,-0.1,21592.20703125,0.9791140496730805
2022-07-09,21592.20703125,21877.138671875,21445.95703125,21716.828125,29641127858,-0.1,20860.44921875,0.9791140496730805
2022-07-10,20860.44921875,21591.080078125,20727.123046875,21591.080078125,28688807249,-0.1,19970.556640625,0.9791140496730805
2022-07-11,19970.556640625,20856.353515625,19924.5390625,20856.353515625,24150249025,-0.1,19323.9140625,0.9791140496730805
2022-07-12,19323.9140625,20043.4453125,19308.53125,19970.474609375,25810220018,-0.1,20212.07421875,0.9791140496730805
2022-07-13,20212.07421875,20223.052734375,18999.953125,19325.97265625,33042430345,-0.1,20569.919921875,0.9791140496730805
2022-07-14,20569.919921875,20789.89453125,19689.2578125,20211.466796875,31158743333,-0.1,20836.328125,0.9791140496730805
2022-07-15,20836.328125,21138.244140625,20397.0,20573.15625,25905575359,-0.1,21190.31640625,0.9791140496730805
2022-07-16,21190.31640625,21514.404296875,20518.8984375,20834.103515625,24302954056,-0.1,20779.34375,0.9791140496730805
2022-07-17,20779.34375,21600.640625,20778.1796875,21195.041015625,22927802083,-0.1,22485.689453125,0.9791140496730805
2022-07-18,22485.689453125,22633.033203125,20781.912109375,20781.912109375,39974475562,-0.1,23389.43359375,0.9791140496730805
2022-07-19,23389.43359375,23666.962890625,21683.40625,22467.849609375,48765202697,-0.1,23231.732421875,0.9791140496730805
2022-07-20,23231.732421875,24196.818359375,23009.94921875,23393.19140625,42932549127,-0.1,23164.62890625,0.9791140496730805
2022-07-21,23164.62890625,23388.322265625,22431.1484375,23233.201171875,33631012204,-0.1,22714.978515625,0.9791140496730805
2022-07-22,22714.978515625,23671.927734375,22603.416015625,23163.751953125,31421555646,-0.1,22465.478515625,0.9791140496730805
2022-07-23,22465.478515625,22977.2109375,22002.91015625,22706.984375,24021799169,-0.1,22609.1640625,0.9791140496730805
2022-07-24,22609.1640625,22974.001953125,22306.83984375,22465.509765625,23565495303,-0.1,21361.701171875,0.9791140496730805
2022-07-25,21361.701171875,22649.12109375,21361.642578125,22607.15625,35574561406,-0.1,21239.75390625,0.9791140496730805
2022-07-26,21239.75390625,21361.12109375,20776.81640625,21361.12109375,28624673855,-0.1,22930.548828125,0.9791140496730805
2022-07-27,22930.548828125,22986.529296875,21070.806640625,21244.169921875,31758955233,-0.1,23843.88671875,0.9791140496730805
2022-07-28,23843.88671875,24110.470703125,22722.265625,22933.640625,40212386158,-0.1,23804.6328125,0.9791140496730805
2022-07-29,23804.6328125,24294.787109375,23481.173828125,23845.212890625,35887249746,-0.1,23656.20703125,0.9791140496730805
2022-07-30,23656.20703125,24572.580078125,23580.5078125,23796.818359375,28148218301,-0.1,23336.896484375,0.9791140496730805
2022-07-31,23336.896484375,24121.642578125,23275.703125,23652.0703125,23553591896,-0.1,23314.19921875,0.9791140496730805
2022-08-01,23314.19921875,23464.787109375,22890.796875,23336.71875,25849159141,-0.1,22978.1171875,0.9791140496730805
2022-08-02,22978.1171875,23415.041015625,22710.083984375,23308.43359375,28389250717,-0.1,22846.5078125,0.9791140496730805
2022-08-03,22846.5078125,23578.650390625,22747.8359375,22981.302734375,26288169966,-0.1,22630.95703125,0.9791140496730805
2022-08-04,22630.95703125,23198.009765625,22485.701171875,22848.21484375,25120229769,-0.1,23289.314453125,0.9791140496730805
2022-08-05,23289.314453125,23422.828125,22612.177734375,22626.833984375,28881249043,-0.1,22961.279296875,0.9791140496730805
2022-08-06,22961.279296875,23326.5625,22961.279296875,23291.423828125,15978259885,-0.1,23175.890625,0.9791140496730805
2022-08-07,23175.890625,23359.009765625,22894.556640625,22963.505859375,15886817043,-0.1,23809.486328125,0.9791140496730805
2022-08-08,23809.486328125,24203.689453125,23176.546875,23179.52734375,28575544847,-0.1,23164.318359375,0.9791140496730805
2022-08-09,23164.318359375,23898.615234375,22982.0,23811.484375,23555719219,-0.1,23947.642578125,0.9791140496730805
2022-08-10,23947.642578125,24127.4140625,22771.51953125,23162.8984375,32837431722,-0.1,23957.529296875,0.9791140496730805
2022-08-11,23957.529296875,24822.62890625,23900.99609375,23948.345703125,37127036580,-0.1,24402.818359375,0.9791140496730805
2022-08-12,24402.818359375,24412.56640625,23657.265625,23957.203125,27265804688,-0.1,24424.068359375,0.9791140496730805
2022-08-13,24424.068359375,24860.05078125,24346.115234375,24402.1875,22987346289,-0.1,24319.333984375,0.9791140496730805
2022-08-14,24319.333984375,24974.9140625,24206.259765625,24429.056640625,22994133555,-0.1,24136.97265625,0.9791140496730805
2022-08-15,24136.97265625,25135.58984375,23839.775390625,24318.31640625,35123501685,-0.1,23883.291015625,0.9791140496730805
2022-08-16,23883.291015625,24228.416015625,23733.5,24126.13671875,27753685646,-0.1,23335.998046875,0.9791140496730805
2022-08-17,23335.998046875,24407.05859375,23243.353515625,23881.31640625,30931623076,-0.1,23212.73828125,0.9791140496730805
2022-08-18,23212.73828125,23563.83203125,23177.6015625,23341.0390625,23747613147,-0.1,20877.552734375,0.9791140496730805
2022-08-19,20877.552734375,23213.3125,20868.84765625,23213.3125,40509610260,-0.1,21166.060546875,0.9791140496730805
2022-08-20,21166.060546875,21350.806640625,20856.73046875,20872.841796875,27595671000,-0.1,21534.12109375,0.9791140496730805
2022-08-21,21534.12109375,21668.845703125,21103.197265625,21160.392578125,23102307723,-0.1,21398.908203125,0.9791140496730805
2022-08-22,21398.908203125,21531.462890625,20939.18359375,21531.462890625,31666498758,-0.1,21528.087890625,0.9791140496730805
2022-08-23,21528.087890625,21646.203125,20955.138671875,21401.044921875,31878280659,-0.1,21395.01953125,0.9791140496730805
2022-08-24,21395.01953125,21783.076171875,21195.005859375,21526.455078125,31962253368,-0.1,21600.904296875,0.9791140496730805
2022-08-25,21600.904296875,21789.63671875,21362.44140625,21395.458984375,31028679593,-0.1,20260.01953125,0.9791140496730805
2022-08-26,20260.01953125,21804.908203125,20199.482421875,21596.0859375,42326789564,-0.1,20041.73828125,0.9791140496730805
2022-08-27,20041.73828125,20340.775390625,19890.5234375,20262.48046875,30116729776,-0.1,19616.814453125,0.9791140496730805
2022-08-28,19616.814453125,20139.0546875,19616.814453125,20041.03515625,24366810591,-0.1,20297.994140625,0.9791140496730805
2022-08-29,20297.994140625,20357.462890625,19600.78515625,19615.154296875,32637854078,-0.1,19796.80859375,0.9791140496730805
2022-08-30,19796.80859375,20542.64453125,19617.640625,20298.611328125,34483360283,-0.1,20049.763671875,0.9791140496730805
2022-08-31,20049.763671875,20420.990234375,19799.58203125,19799.58203125,33225232872,-0.1,20127.140625,0.9791140496730805
2022-09-01,20127.140625,20198.390625,19653.96875,20050.498046875,30182031010,-0.1,19969.771484375,0.9791140496730805
2022-09-02,19969.771484375,20401.568359375,19814.765625,20126.072265625,29123998928,-0.1,19832.087890625,0.9791140496730805
2022-09-03,19832.087890625,20037.009765625,19698.35546875,19969.71875,23613051457,-0.1,19986.712890625,0.9791140496730805
2022-09-04,19986.712890625,19999.689453125,19636.81640625,19832.470703125,25245861652,-0.1,19812.37109375,0.9791140496730805
2022-09-05,19812.37109375,20031.16015625,19673.046875,19988.7890625,28813460025,-0.1,18837.66796875,0.9791140496730805
2022-09-06,18837.66796875,20155.26953125,18800.171875,19817.724609375,43403978910,-0.1,19290.32421875,0.9791140496730805
2022-09-07,19290.32421875,19427.171875,18644.466796875,18837.68359375,35239757134,-0.1,19329.833984375,0.9791140496730805
2022-09-08,19329.833984375,19417.3515625,19076.71484375,19289.94140625,32194477850,-0.1,21381.15234375,0.9791140496730805
2022-09-09,21381.15234375,21439.41015625,19310.962890625,19328.140625,48469528171,-0.1,21680.5390625,0.9791140496730805
2022-09-10,21680.5390625,21760.275390625,21168.72265625,21376.912109375,36913738894,-0.1,21769.255859375,0.9791140496730805
2022-09-11,21769.255859375,21770.552734375,21406.9453125,21678.54296875,34493951963,-0.1,22370.44921875,0.9791140496730805
2022-09-12,22370.44921875,22439.181640625,21603.896484375,21770.1484375,50212088965,-0.1,20296.70703125,0.9791140496730805
2022-09-13,20296.70703125,22673.8203125,20062.669921875,22371.48046875,51091116622,-0.1,20241.08984375,0.9791140496730805
2022-09-14,20241.08984375,20467.201171875,19793.396484375,20184.5546875,37872380889,-0.1,19701.2109375,0.9791140496730805
2022-09-15,19701.2109375,20318.166015625,19636.734375,20242.2890625,36389011503,-0.1,19772.583984375,0.9791140496730805
2022-09-16,19772.583984375,19870.62890625,19400.076171875,19704.005859375,30123362273,-0.1,20127.576171875,0.9791140496730805
2022-09-17,20127.576171875,20162.53125,19777.033203125,19777.033203125,24957448100,-0.1,19419.505859375,0.9791140496730805
2022-09-18,19419.505859375,20127.234375,19387.4921875,20127.234375,31254779144,-0.1,19544.12890625,0.9791140496730805
2022-09-19,19544.12890625,19639.48046875,18390.318359375,19418.572265625,40177002624,-0.1,18890.7890625,0.9791140496730805
2022-09-20,18890.7890625,19602.45703125,18813.455078125,19545.591796875,36791346508,-0.1,18547.400390625,0.9791140496730805
2022-09-21,18547.400390625,19674.630859375,18290.314453125,18891.283203125,46363793975,-0.1,19413.55078125,0.9791140496730805
2022-09-22,19413.55078125,19456.91015625,18415.591796875,18534.650390625,41135767926,-0.1,19297.638671875,0.9791140496730805
2022-09-23,19297.638671875,19464.671875,18617.552734375,19412.400390625,38896078052,-0.1,18937.01171875,0.9791140496730805
2022-09-24,18937.01171875,19310.197265625,18861.974609375,19296.990234375,26149643168,-0.1,18802.09765625,0.9791140496730805
2022-09-25,18802.09765625,19134.732421875,18696.46875,18936.310546875,23359966112,-0.1,19222.671875,0.9791140496730805
2022-09-26,19222.671875,19274.873046875,18721.28515625,18803.900390625,44148798321,-0.1,19110.546875,0.9791140496730805
2022-09-27,19110.546875,20338.455078125,18915.66796875,19221.83984375,58571439619,-0.1,19426.720703125,0.9791140496730805
2022-09-28,19426.720703125,19688.34375,18553.296875,19104.62109375,53071298734,-0.1,19573.05078125,0.9791140496730805
2022-09-29,19573.05078125,19589.265625,18924.353515625,19427.779296875,41037843771,-0.1,19431.7890625,0.9791140496730805
2022-09-30,19431.7890625,20109.849609375,19265.662109375,19573.431640625,43975248085,-0.1,19312.095703125,0.9791140496730805
2022-10-01,19312.095703125,19471.154296875,19231.08203125,19431.10546875,18719537670,-0.1,19044.107421875,0.9791140496730805
2022-10-02,19044.107421875,19370.30859375,18970.62109375,19311.849609375,20765955327,-0.1,19623.580078125,0.9791140496730805
2022-10-03,19623.580078125,19653.54296875,19025.2265625,19044.068359375,30484729489,-0.1,20336.84375,0.9791140496730805
2022-10-04,20336.84375,20380.34375,19523.83984375,19623.583984375,35887278685,-0.1,20160.716796875,0.9791140496730805
2022-10-05,20160.716796875,20343.748046875,19801.80078125,20335.900390625,33223790572,-0.1,19955.443359375,0.9791140496730805
2022-10-06,19955.443359375,20408.392578125,19900.087890625,20161.0390625,34711412966,-0.1,19546.849609375,0.9791140496730805
2022-10-07,19546.849609375,20041.0859375,19395.79296875,19957.55859375,29227315390,-0.1,19416.568359375,0.9791140496730805
2022-10-08,19416.568359375,19601.6953125,19299.4140625,19546.328125,16437423167,-0.1,19446.42578125,0.9791140496730805
2022-10-09,19446.42578125,19542.5390625,19349.259765625,19417.478515625,16837262532,-0.1,19141.484375,0.9791140496730805
2022-10-10,19141.484375,19515.466796875,19102.978515625,19446.416015625,27425022774,-0.1,19051.41796875,0.9791140496730805
2022-10-11,19051.41796875,19241.9609375,18925.603515625,19139.0,28711532910,-0.1,19157.4453125,0.9791140496730805
2022-10-12,19157.4453125,19203.19921875,19029.7578125,19052.646484375,24950173846,-0.1,19382.904296875,0.9791140496730805
2022-10-13,19382.904296875,19453.328125,18319.822265625,19156.966796875,44219840004,-0.1,19185.65625,0.9791140496730805
2022-10-14,19185.65625,19889.146484375,19115.408203125,19382.533203125,38452356727,-0.1,19067.634765625,0.9791140496730805
2022-10-15,19067.634765625,19212.541015625,19019.25,19185.4375,16192235532,-0.1,19268.09375,0.9791140496730805
2022-10-16,19268.09375,19389.603515625,19068.9140625,19068.9140625,17988916650,-0.1,19550.7578125,0.9791140496730805
2022-10-17,19550.7578125,19635.802734375,19173.333984375,19268.5625,27472552998,-0.1,19334.416015625,0.9791140496730805
2022-10-18,19334.416015625,19666.994140625,19144.76953125,19550.466796875,30580012344,-0.1,19139.53515625,0.9791140496730805
2022-10-19,19139.53515625,19348.416015625,19127.6875,19335.02734375,22425387184,-0.1,19053.740234375,0.9791140496730805
2022-10-20,19053.740234375,19315.19921875,18971.458984375,19138.0859375,24493974420,-0.1,19172.46875,0.9791140496730805
2022-10-21,19172.46875,19237.384765625,18770.970703125,19053.203125,32459287866,-0.1,19208.189453125,0.9791140496730805
2022-10-22,19208.189453125,19248.068359375,19132.244140625,19172.380859375,16104440957,-0.1,19567.0078125,0.9791140496730805
2022-10-23,19567.0078125,19646.65234375,19124.197265625,19207.734375,22128794335,-0.1,19345.572265625,0.9791140496730805
2022-10-24,19345.572265625,19589.125,19206.32421875,19567.76953125,30202235805,-0.1,20095.857421875,0.9791140496730805
2022-10-25,20095.857421875,20348.412109375,19261.447265625,19344.96484375,47761524910,-0.1,20770.44140625,0.9791140496730805
2022-10-26,20770.44140625,20938.134765625,20076.1171875,20092.236328125,58895950537,-0.1,20285.8359375,0.9791140496730805
2022-10-27,20285.8359375,20854.044921875,20255.373046875,20772.802734375,49625110402,-0.1,20595.3515625,0.9791140496730805
2022-10-28,20595.3515625,20724.98046875,20086.068359375,20287.95703125,43994715910,-0.1,20818.4765625,0.9791140496730805
2022-10-29,20818.4765625,20988.39453125,20566.484375,20595.103515625,40369840645,-0.1,20635.603515625,0.9791140496730805
2022-10-30,20635.603515625,20917.005859375,20547.462890625,20817.982421875,31486345556,-0.1,20495.7734375,0.9791140496730805
2022-10-31,20495.7734375,20795.3203125,20287.458984375,20633.6953125,45668466815,-0.1,20485.2734375,0.9791140496730805
2022-11-01,20485.2734375,20647.2890625,20359.845703125,20494.8984375,39819303159,-0.1,20159.50390625,0.9791140496730805
2022-11-02,20159.50390625,20742.810546875,20087.134765625,20482.958984375,55552169483,-0.1,20209.98828125,0.9791140496730805
2022-11-03,20209.98828125,20382.095703125,20086.240234375,20162.689453125,43228750179,-0.1,21147.23046875,0.9791140496730805
2022-11-04,21147.23046875,21209.560546875,20188.01953125,20208.76953125,64072727950,-0.1,21282.69140625,0.9791140496730805
2022-11-05,21282.69140625,21446.88671875,21097.634765625,21144.83203125,37846047609,-0.1,20926.486328125,0.9791140496730805
2022-11-06,20926.486328125,21345.376953125,20920.19140625,21285.056640625,35082693210,-0.1,20602.81640625,0.9791140496730805
2022-11-07,20602.81640625,21053.24609375,20489.97265625,20924.62109375,53510852236,-0.1,18541.271484375,0.9791140496730805
2022-11-08,18541.271484375,20664.607421875,17603.544921875,20600.671875,118992465607,-0.1,15880.7802734375,0.9791140496730805
2022-11-09,15880.7802734375,18590.458984375,15682.6923828125,18543.76171875,102905151606,-0.1,17586.771484375,0.9791140496730805
2022-11-10,17586.771484375,18054.3125,15834.0185546875,15883.158203125,83202283721,-0.1,17034.29296875,0.9791140496730805
2022-11-11,17034.29296875,17650.943359375,16543.482421875,17583.251953125,55871616488,-0.1,16799.185546875,0.9791140496730805
2022-11-12,16799.185546875,17066.67578125,16651.775390625,17036.875,29717699419,-0.1,16353.365234375,0.9791140496730805
2022-11-13,16353.365234375,16920.765625,16320.634765625,16799.72265625,27209183682,-0.1,16618.19921875,0.9791140496730805
2022-11-14,16618.19921875,17109.32421875,15872.94140625,16352.0283203125,49630243054,-0.1,16884.61328125,0.9791140496730805
2022-11-15,16884.61328125,17051.962890625,16542.55078125,16617.484375,36599436183,-0.1,16669.439453125,0.9791140496730805
2022-11-16,16669.439453125,16960.294921875,16430.111328125,16884.341796875,33925512989,-0.1,16687.517578125,0.9791140496730805
2022-11-17,16687.517578125,16726.439453125,16460.68359375,16670.42578125,27868914022,-0.1,16697.77734375,0.9791140496730805
2022-11-18,16697.77734375,16947.05859375,16564.611328125,16687.912109375,26862218609,-0.1,16711.546875,0.9791140496730805
2022-11-19,16711.546875,16797.876953125,16570.41015625,16696.220703125,16106223492,-0.1,16291.83203125,0.9791140496730805
2022-11-20,16291.83203125,16746.779296875,16248.6923828125,16712.919921875,21313378652,-0.1,15787.2841796875,0.9791140496730805
2022-11-21,15787.2841796875,16291.2236328125,15599.046875,16291.2236328125,37429485518,-0.1,16189.76953125,0.9791140496730805
2022-11-22,16189.76953125,16253.0478515625,15656.6064453125,15782.30078125,30726828760,-0.1,16610.70703125,0.9791140496730805
2022-11-23,16610.70703125,16638.193359375,16170.5029296875,16195.5888671875,32958875628,-0.1,16604.46484375,0.9791140496730805
2022-11-24,16604.46484375,16771.474609375,16501.767578125,16611.63671875,26129037414,-0.1,16521.841796875,0.9791140496730805
2022-11-25,16521.841796875,16603.31640625,16388.404296875,16602.26953125,18678255976,-0.1,16464.28125,0.9791140496730805
2022-11-26,16464.28125,16666.86328125,16416.228515625,16521.576171875,18000008764,-0.1,16444.626953125,0.9791140496730805
2022-11-27,16444.626953125,16594.40625,16437.025390625,16463.8828125,20443898509,-0.1,16217.322265625,0.9791140496730805
2022-11-28,16217.322265625,16482.93359375,16054.5302734375,16440.22265625,27743025156,-0.1,16444.982421875,0.9791140496730805
2022-11-29,16444.982421875,16522.2578125,16139.396484375,16217.6396484375,23581685468,-0.1,17168.56640625,0.9791140496730805
2022-11-30,17168.56640625,17190.9375,16445.4765625,16445.4765625,29523576583,-0.1,16967.1328125,0.9791140496730805
2022-12-01,16967.1328125,17197.498046875,16888.388671875,17168.001953125,22895392882,-0.1,17088.66015625,0.9791140496730805
2022-12-02,17088.66015625,17088.66015625,16877.880859375,16968.68359375,19539705127,-0.1,16908.236328125,0.9791140496730805
2022-12-03,16908.236328125,17116.041015625,16888.140625,17090.09765625,16217776704,-0.1,17130.486328125,0.9791140496730805
2022-12-04,17130.486328125,17157.767578125,16903.439453125,16908.169921875,16824520830,-0.1,16974.826171875,0.9791140496730805
2022-12-05,16974.826171875,17378.15234375,16922.431640625,17128.89453125,22209086834,-0.1,17089.50390625,0.9791140496730805
2022-12-06,17089.50390625,17091.86328125,16939.921875,16975.23828125,19889922369,-0.1,16848.126953125,0.9791140496730805
2022-12-07,16848.126953125,17109.376953125,16750.55859375,17089.505859375,19675404389,-0.1,17233.474609375,0.9791140496730805
2022-12-08,17233.474609375,17267.916015625,16788.783203125,16847.349609375,20496603770,-0.1,17133.15234375,0.9791140496730805
2022-12-09,17133.15234375,17280.546875,17100.8359375,17232.1484375,20328426366,-0.1,17128.724609375,0.9791140496730805
2022-12-10,17128.724609375,17216.826171875,17120.68359375,17134.220703125,12706781969,-0.1,17104.193359375,0.9791140496730805
2022-12-11,17104.193359375,17245.634765625,17091.8203125,17129.7109375,14122486832,-0.1,17206.4375,0.9791140496730805
2022-12-12,17206.4375,17212.564453125,16899.39453125,17102.5,19617581341,-0.1,17781.318359375,0.9791140496730805
2022-12-13,17781.318359375,17930.0859375,17111.763671875,17206.44140625,26634741631,-0.1,17815.650390625,0.9791140496730805
2022-12-14,17815.650390625,18318.53125,17739.513671875,17782.06640625,25534481470,-0.1,17364.865234375,0.9791140496730805
2022-12-15,17364.865234375,17846.744140625,17322.58984375,17813.64453125,20964448341,-0.1,16647.484375,0.9791140496730805
2022-12-16,16647.484375,17505.525390625,16584.701171875,17364.546875,24031608960,-0.1,16795.091796875,0.9791140496730805
2022-12-17,16795.091796875,16800.58984375,16614.029296875,16646.982421875,14463581825,-0.1,16757.9765625,0.9791140496730805
2022-12-18,16757.9765625,16815.38671875,16697.8203125,16795.609375,10924354698,-0.1,16439.6796875,0.9791140496730805
2022-12-19,16439.6796875,16807.52734375,16398.13671875,16759.041015625,17221074814,-0.1,16906.3046875,0.9791140496730805
2022-12-20,16906.3046875,17012.984375,16427.8671875,16441.787109375,22722096615,-0.1,16817.53515625,0.9791140496730805
2022-12-21,16817.53515625,16916.80078125,16755.912109375,16904.52734375,14882945045,-0.1,16830.341796875,0.9791140496730805
2022-12-22,16830.341796875,16866.673828125,16592.408203125,16818.380859375,16441573050,-0.1,16796.953125,0.9791140496730805
2022-12-23,16796.953125,16905.21875,16794.458984375,16829.64453125,15329265213,-0.1,16847.755859375,0.9791140496730805
2022-12-24,16847.755859375,16864.703125,16793.52734375,16796.9765625,9744636213,-0.1,16841.986328125,0.9791140496730805
2022-12-25,16841.986328125,16860.5546875,16755.25390625,16847.505859375,11656379938,-0.1,16919.8046875,0.9791140496730805
2022-12-26,16919.8046875,16920.123046875,16812.369140625,16842.25,11886957804,-0.1,16717.173828125,0.9791140496730805
2022-12-27,16717.173828125,16959.845703125,16642.072265625,16919.291015625,15748580239,-0.1,16552.572265625,0.9791140496730805
2022-12-28,16552.572265625,16768.169921875,16497.556640625,16716.400390625,17005713920,-0.1,16642.341796875,0.9791140496730805
2022-12-29,16642.341796875,16651.755859375,16508.68359375,16552.322265625,14472237479,-0.1,16602.5859375,0.9791140496730805
2022-12-30,16602.5859375,16643.427734375,16408.474609375,16641.330078125,15929162910,-0.1,16547.49609375,0.9791140496730805
2022-12-31,16547.49609375,16628.986328125,16517.51953125,16603.673828125,11239186456,-0.1,16625.080078125,0.9791140496730805
2023-01-01,16625.080078125,16630.439453125,16521.234375,16547.9140625,9244361700,-0.1,16688.470703125,0.9791140496730805
2023-01-02,16688.470703125,16759.34375,16572.228515625,16625.509765625,12097775227,-0.1,16679.857421875,0.9791140496730805
2023-01-03,16679.857421875,16760.447265625,16622.37109375,16688.84765625,13903079207,-0.1,16863.23828125,0.9791140496730805
2023-01-04,16863.23828125,16964.5859375,16667.763671875,16680.205078125,18421743322,-0.1,16836.736328125,0.9791140496730805
2023-01-05,16836.736328125,16884.021484375,16790.283203125,16863.47265625,13692758566,-0.1,16951.96875,0.9791140496730805
2023-01-06,16951.96875,16991.994140625,16716.421875,16836.47265625,14413662913,-0.1,16955.078125,0.9791140496730805
2023-01-07,16955.078125,16975.017578125,16914.19140625,16952.1171875,7714767174,-0.1,17091.14453125,0.9791140496730805
2023-01-08,17091.14453125,17091.14453125,16924.05078125,16954.146484375,9768827914,-0.1,17196.5546875,0.9791140496730805
2023-01-09,17196.5546875,17389.95703125,17093.9921875,17093.9921875,18624736866,-0.1,17446.29296875,0.9791140496730805
2023-01-10,17446.29296875,17484.720703125,17162.990234375,17192.94921875,15808338949,-0.1,17934.896484375,0.9791140496730805
2023-01-11,17934.896484375,17934.896484375,17337.994140625,17446.359375,18372283782,-0.1,18869.587890625,0.9791140496730805
2023-01-12,18869.587890625,19030.087890625,17995.203125,18117.59375,34971338710,-0.1,19909.57421875,0.9791140496730805
2023-01-13,19909.57421875,19964.322265625,18753.1640625,18868.90625,29225029694,-0.1,20976.298828125,0.9791140496730805
2023-01-14,20976.298828125,21075.142578125,19907.828125,19910.537109375,38967784639,-0.1,20880.798828125,0.9791140496730805
2023-01-15,20880.798828125,20993.748046875,20606.986328125,20977.484375,19298407543,-0.1,21169.6328125,0.9791140496730805
2023-01-16,21169.6328125,21360.875,20715.74609375,20882.224609375,26792494050,-0.1,21161.51953125,0.9791140496730805
2023-01-17,21161.51953125,21438.66015625,20978.533203125,21175.833984375,24999983362,-0.1,20688.78125,0.9791140496730805
2023-01-18,20688.78125,21564.501953125,20541.544921875,21161.05078125,30005625418,-0.1,21086.79296875,0.9791140496730805
2023-01-19,21086.79296875,21163.01171875,20685.380859375,20686.74609375,21152848261,-0.1,22676.552734375,0.9791140496730805
2023-01-20,22676.552734375,22692.357421875,20919.126953125,21085.373046875,28799154319,-0.1,22777.625,0.9791140496730805
2023-01-21,22777.625,23282.34765625,22511.833984375,22677.427734375,32442278429,-0.1,22720.416015625,0.9791140496730805
2023-01-22,22720.416015625,23056.73046875,22387.900390625,22777.986328125,24746386230,-0.1,22934.431640625,0.9791140496730805
2023-01-23,22934.431640625,23126.486328125,22654.3046875,22721.087890625,26518700512,-0.1,22636.46875,0.9791140496730805
2023-01-24,22636.46875,23134.01171875,22549.744140625,22929.626953125,26405069715,-0.1,23117.859375,0.9791140496730805
2023-01-25,23117.859375,23722.099609375,22406.076171875,22639.267578125,30685366709,-0.1,23032.77734375,0.9791140496730805
2023-01-26,23032.77734375,23237.078125,22911.373046875,23108.955078125,26357839322,-0.1,23078.728515625,0.9791140496730805
2023-01-27,23078.728515625,23417.720703125,22654.59375,23030.716796875,25383335641,-0.1,23031.08984375,0.9791140496730805
2023-01-28,23031.08984375,23165.896484375,22908.845703125,23079.96484375,14712928379,-0.1,23774.56640625,0.9791140496730805
2023-01-29,23774.56640625,23919.890625,22985.0703125,23031.44921875,27423687259,-0.1,22840.138671875,0.9791140496730805
2023-01-30,22840.138671875,23789.34765625,22657.58203125,23774.6484375,27205595568,-0.1,23139.283203125,0.9791140496730805
